"HolderAddress","Quantity","PendingBalanceUpdate"
"0xa3d1557040c30386c54affd303ad8ccf7c0652b6","1","No"
"0xa7d347ec28fdb4f1cefbc7153000eb6c4fda589c","1","No"
"0xa9481c9ca9b320959692f750494469b404a39849","1","No"
"0xaec39a38c839a9a3647f599ba060d3b68c13d95e","1","No"
"0xaf243034518dd17ae07fa7e2631b88840496f6e3","1","No"
"0xb191a11d630ec376c0f2f899adc3083eda7e0618","1","No"
"0xb230cf75f8d4a02abe49f67357083c6a9bdfcf86","1","No"
"0xb513dccd7e5b561d5fbb6d7d4a11b0155220f563","1","No"
"0xb92d691e5c68d1ea83da914109d78f335a1283d0","1","No"
"0xb9c7c890a075d1c7c3fdf0acb6d28bcf594bffda","1","No"
"0xbdf18ecc3325d7598dcf60b970b64357bd8c4c9f","1","No"
"0xbe065c6bf6e46e3a7a4dccadabd5eb69e7285ffc","1","No"
"0xbe73db85baa8b82bc18d410f53b30db9e401b80e","1","No"
"0xbf13a5566f451c3c0926a9186d750cd656d569ea","1","No"
"0xbf66a9993a3b6fb4734a7350be54e44298627d41","1","No"
"0xbf6857e94af6b3e8ba0534d630dffbff49f9bd48","1","No"
"0xc628a2a344be3f1e5218a3b0e4db71738b0e3295","1","No"
"0xca6935a992fb71db35db1a7c90af6aa472a161b9","1","No"
"0xcb8ff8f9e31fdfefd75daae9cd6a5008ce20694b","1","No"
"0xcbf762827d716bb2617704f2bb5abca53329caaa","1","No"
"0xcce7794415ac3dc94194483f154f58681b5c407e","1","No"
"0xcf3edd4fd025933c67ccbd2f3e68da68e1890daa","1","No"
"0xcfbb54dcb5e041f0837509c52bd7089fa45804d7","1","No"
"0xd43716ee67bff7808fe9125d50f5cdc6216b195b","1","No"
"0xd75cb90bf8aa8b4c1bc0dc90080898ac25ba206f","1","No"
"0xdb9996a6afe100b9f4469dca4199e8880575ea0d","1","No"
"0xdfddbfe0c748a9787cae42ffe8e37bb50e8f0d07","1","No"
"0xe11b0f5e90c23e46bd96523df1e0ac8f63613744","1","No"
"0xe1d1a09161cafe85f28c0682c90eba8cfc4cfdff","1","No"
"0xe23c9642df5aa767adf341d2aebd566bdb8529f5","1","No"
"0xe2cbf14069d0dde3135f34b03fbe413d5942d2e5","1","No"
"0xe2f62451b2eca2f8f2125a8743bcc35ed52b64bf","1","No"
"0xe38413308e48fff7b634ef3510bc304b8575c13d","1","No"
"0xe441372f39254f918153592364bd0c563bd3318e","1","No"
"0xe54f68781ccb57c17da5f89ddc15ae929f42087e","1","No"
"0xe5b7c23f86e0d5a723a2c1fedc54c9f02fa10007","1","No"
"0xe6c624f1888ad52191bf2897f025ea35255cfd41","1","No"
"0xe7bb9657e3ba29e8c372ce4d1d80dcd3ed825379","1","No"
"0xe962a349e5b0665c322577f0b7f3c497fda7556f","1","No"
"0xe96c031bc975e241f871e0077f0b5a6a8f998770","1","No"
"0xeb590669d464e2c26e0d3ab9ab2df938e8edaa51","1","No"
"0xf14c883b4940e0f8c4257d72674f003d8b6cdb58","1","No"
"0xf28023056c2ea654f59f10f60d574c16b3704629","1","No"
"0xf3d7de109f5cd8be8d4e90c5b704e1458dc273ab","1","No"
"0xf41aa3fe161e497eeece2f272fb3fea5370482f4","1","No"
"0xf5903552a7b73b0dc7f877fa93d6fa8d93f665a1","1","No"
"0xf5a223e32de431d380cf5d37d2b3a19c33177153","1","No"
"0xfaab058a391bedd76788ddfa3ce4dc98595f7b69","1","No"
"0xfcc27606d8ca50186af36730add256972d430f8c","1","No"
"0xfd8085c33259b66d43ec874b74005629602b6535","1","No"
"0xff673243eae8dfc0d129f32033ffbc4d80f475fa","1","No"
