"HolderAddress","Quantity","PendingBalanceUpdate"
"0xa2f6e5de50aca7878e5b9aea53f9acf713cfb76e","2","No"
"0x734969b3328e8a2462e3576101b4b21d54279ff0","2","No"
"0x82e133653e5069a61062b28795ef19a99a3d2c75","2","No"
"0xca08b4c886fd90b477c6e1accfee2a3b12a6c0c9","2","No"
"0x2b0a756da62e05b7af37ad287a1b80cab50aec2f","2","No"
"0x15e9575519204899e368cc5c8e2b03b4efde0356","2","No"
"0x4ae143cb55eafbb3e7563ed86153285b2d36adfb","2","No"
"0xa7b24b28facf1ad498b38fe57c532e2ed502fe82","2","No"
"0x4c7418bbb1c162d82e7d23ac3a0fa1984524f8f6","2","No"
"0x9ad0e7c8639bdf3293d44eaf0d6f081b88d7174b","2","No"
"0x9b3cf26c8aba25b0cfe9c1afde796ece6fa50e6f","2","No"
"0xa94804ce0489a5999d9b82307671082b6ad220c2","2","No"
"0xb0fd50fada32f8ea80659d0715407d67fec3188c","2","No"
"0x8924ac1196e2ae89603925b6e001dd14e3f7fdff","2","No"
"0x11cb8b26cb5af1f025ef09c55629c7c1b97f3931","2","No"
"0xc165968a57ce93743c2ab7d85531430aa7b1b0a4","2","No"
"0xdcdd14f9a30cf718487e6c8fffcf99db2eb0bd44","2","No"
"0xf6677a120d17a37e3ec54a2733db6e74121cef37","2","No"
"0x7ff11507c9f7a350ded807166d4ecb59f22f6594","2","No"
"0x2397fb2a4b60be0f16e44f924cc78134863f9ec5","2","No"
"0xddf9e203beb21ff60f30d852fd02d61462be7d1b","2","No"
"0x52d86b2575d26476981fd5e6c31be1bbefe0440f","2","No"
"0x24b5afe1719673bc51b9df97ae9f5e71cf5dfb51","2","No"
"0x18b915218839b7e01efe12ce1eb7d06f1dc09e48","2","No"
"0x9cea8e6762c2e25b9160577edac4c1d05d22857a","2","No"
"0xe8b924426d7822776c1a4812db8c7f38154e24a8","2","No"
"0x3cda058b644b8ada0af6db2c5a7ce815fb2e2004","2","No"
"0xfd00bc7ff5d16b92861b4364a139be5ee2af6071","2","No"
"0xa9d1e6d55cdc3d177198344539bcb39b8bf43a19","2","No"
"0xf4e30bcb65f56b9bbb5b7aef70daaf07b7b5fcd2","2","No"
"0x0cb98102de403c91b432435c27b74b8c4bfcaf1e","2","No"
"0x79904e29793d4e7f399ad8c08d97dbd0246e69a9","2","No"
"0x8de4e946f716441a42a8ccd1b631e7fd21cc90f5","2","No"
"0x5718ccc1b83d998e7b5aa86822f51eac6797cd13","2","No"
"0xab5b862153d534d462ec7e680eb98871c089ca54","2","No"
"0x0c5b9ab25188ed4d6d929cf7d6efb5dd9c32f702","2","No"
"0x68d7ae1ff3580e942ee4a69b00fc1f315581a5cd","2","No"
"0x558102f29ff618bada5260d69706bdd3ea40500d","2","No"
"0xf3d29279dc6beb730bd50f1e5fe558b073f9be5f","2","No"
"0x08e8d4a308c410f42abfc31c6195a3b2c3138cd6","2","No"
"0x76adc7dccfff0c41e02a1b93a22cf269bb40cf46","2","No"
"0xd2db35024d1817defd4bb8617bdd7f05c07a870e","2","No"
"0x20c9eaf0a4a5f538aa2cdc90b8da6906f4373af4","2","No"
"0x5c77d254c6e2172d365b7c538f749812e79a6f0f","2","No"
"0xae6435af8b75c27881a951387e954b76ab931996","2","No"
"0x837c95b4f383d86606476f4f553c5a62a95340c3","2","No"
"0xbd3984979ec884054c5a5ca8c55f7ccb848d4c27","2","No"
"0xf90ebd23a18d09e693c8e298750436e4e8c104a2","2","No"
"0x8ffc8c0e64fbd6209e42ff1d7a0b154c01462619","2","No"
